dprime,ROI,disparity,subject
0.105275019847277,4,34.691,7
0.17453161614221,4,39.421,7
0.456592040909284,4,43.744,7
0.0696849203184557,4,49.179,7
0.104888981621514,4,55.697,7
0,4,62.159,7
0.528379793723868,4,70.185,7
0.425175338157987,4,83.165,7
0.0352496412838704,5,12.98,7
-0.0696849203184557,5,14.488,7
0,5,16.276,7
-0.0696426345206953,5,18.415,7
-0.350138693129787,5,21.006,7
-0.034863603058108,5,27.468,7
0.245249711508272,5,30.764,7
0.0698121383537277,5,34.691,7
0.104633455614075,5,39.421,7
-0.638994460311089,5,43.744,7
0.244343754495937,5,49.179,7
0.315061849862,5,55.697,7
0.174318375932531,5,62.159,7
0.28011331456638,5,70.185,7
0.421123586827092,5,83.165,7
0.0698121383537277,6,12.98,7
-0.0696849203184557,6,14.488,7
-0.139454772874423,6,16.276,7
0.176478726342904,6,18.415,7
0.034863603058108,6,21.006,7
-0.457176087228241,6,27.468,7
-0.430727299295457,6,30.764,7
0.209395219200318,6,34.691,7
-0.104506237578803,6,39.421,7
0.42085678849585,6,43.744,7
0.385388334413657,6,49.179,7
-0.139454772874423,6,55.697,7
0.17453161614221,6,62.159,7
0,6,70.185,7
0.244644860484188,6,83.165,7
0.104506237578803,7,12.98,7
0.034863603058108,7,14.488,7
-0.456592040909284,7,16.276,7
-0.280984963921707,7,18.415,7
0,7,21.006,7
-0.565918812087456,7,27.468,7
0.318639363964375,7,30.764,7
0.0696849203184557,7,34.691,7
-0.104506237578803,7,39.421,7
0,7,43.744,7
0.350138693129787,7,49.179,7
0.104888981621514,7,55.697,7
0.174318375932531,7,62.159,7
0.176478726342904,7,70.185,7
0.385873945543222,7,83.165,7
0.17453161614221,8,12.98,7
0.034863603058108,8,14.488,7
0,8,16.276,7
0.105275019847277,8,18.415,7
-0.17453161614221,8,21.006,7
-0.351901067380964,8,27.468,7
0.495200716721393,8,30.764,7
0.209266911228151,8,34.691,7
-0.139710298881862,8,39.421,7
0.209266911228151,8,43.744,7
0.565918812087456,8,49.179,7
0.104633455614075,8,55.697,7
0.141530191047284,8,62.159,7
0.861454598590915,8,70.185,7
-0.244644860484188,8,83.165,7
0.977740942922159,9,12.98,7
-0.0696849203184557,9,14.488,7
-0.355490417839531,9,16.276,7
-0.42192644594437,9,18.415,7
0.104506237578803,9,21.006,7
0.104633455614075,9,27.468,7
0.209395219200318,9,30.764,7
-0.210428394247925,9,34.691,7
0.175607076987577,9,39.421,7
0.456592040909284,9,43.744,7
-0.385388334413657,9,49.179,7
0.034863603058108,9,55.697,7
0.0350768432677868,9,62.159,7
0.105794938633849,9,70.185,7
0.104506237578803,9,83.165,7
0.0299252512904397,1,12.98,8
-0.0606663818032978,1,14.488,8
-0.179607255363866,1,16.276,8
0.0300057619640795,1,18.415,8
0.239729469578028,1,21.006,8
0.451468788133952,1,27.468,8
0.090044912659304,1,30.764,8
0.179365212825165,1,34.691,8
0.270145494033248,1,39.421,8
-0.0898028701206026,1,43.744,8
-0.120295270007382,1,49.179,8
0.209290464115605,1,55.697,8
0.059797108156523,1,62.159,8
-0.059797108156523,1,70.185,8
0.0298718568660834,1,83.165,8
0.0298452429192395,2,12.98,8
-0.0301138994047848,2,14.488,8
-0.0300057619640795,2,16.276,8
0.271880005399261,2,18.415,8
0.0299252512904397,2,21.006,8
0.120295270007382,2,27.468,8
0.331597105184584,2,30.764,8
-0.0298452429192395,2,34.691,8
0.517857034173502,2,39.421,8
0.269654720868468,2,43.744,8
-0.269410125484469,2,49.179,8
0,2,55.697,8
0.0301138994047848,2,62.159,8
0.209290464115605,2,70.185,8
0.0895623427045624,2,83.165,8
-0.059797108156523,3,12.98,8
-0.151398042810264,3,14.488,8
0.0298452429192395,3,16.276,8
0,3,18.415,8
0.330682744961789,3,21.006,8
0.0896423510757625,3,27.468,8
-0.179607255363866,3,30.764,8
0.179365212825165,3,34.691,8
0.33626111388133,3,39.421,8
-0.0601196613688644,3,43.744,8
0.608637315381585,3,49.179,8
0.421052763678732,3,55.697,8
0.239296226079684,3,62.159,8
0.361522356475023,3,70.185,8
0.211195150966787,3,83.165,8
-0.0298718568660834,4,12.98,8
-0.0597170997853229,4,14.488,8
0.239729469578028,4,16.276,8
0.209857612711945,4,18.415,8
-0.0895623427045624,4,21.006,8
-0.330682744961789,4,27.468,8
0.180012369792705,4,30.764,8
0.269410125484469,4,34.691,8
0.0597170997853229,4,39.421,8
0.149493355959082,4,43.744,8
0.059797108156523,4,49.179,8
0.239404363520389,4,55.697,8
0.421642017843888,4,62.159,8
0.209857612711945,4,70.185,8
0.209857612711945,4,83.165,8
0.0601196613688644,5,12.98,8
0.149493355959082,5,14.488,8
-0.180583151328685,5,16.276,8
0.311079186255615,5,18.415,8
0.0298718568660834,5,21.006,8
0.149762012444627,5,27.468,8
0.30075749367135,5,30.764,8
0.059797108156523,5,34.691,8
0.484138820033441,5,39.421,8
-0.179365212825165,5,43.744,8
0.0918676356065558,5,49.179,8
0.0601196613688644,5,55.697,8
-0.0299252512904397,5,62.159,8
0.454024920628656,5,70.185,8
0.330682744961789,5,83.165,8
0.0298452429192395,6,12.98,8
0.330076507287767,6,14.488,8
-0.0895623427045624,6,16.276,8
0.119487593995002,6,18.415,8
0.239404363520389,6,21.006,8
0,6,27.468,8
-0.212162905613938,6,30.764,8
0.149762012444627,6,34.691,8
0.484138820033441,6,39.421,8
0.0298452429192395,6,43.744,8
-0.0299252512904397,6,49.179,8
0.149359450861085,6,55.697,8
0.149359450861085,6,62.159,8
-0.0597170997853229,6,70.185,8
0.179365212825165,6,83.165,8
0,7,12.98,8
0.360688506925869,7,14.488,8
0.0603642567528629,7,16.276,8
0.362697547841529,7,18.415,8
0.119916769525387,7,21.006,8
0,7,27.468,8
0.269654720868468,7,30.764,8
0.179365212825165,7,34.691,8
0.179607255363866,7,39.421,8
0.269654720868468,7,43.744,8
-0.392622799131969,7,49.179,8
0.39044076404063,7,55.697,8
0.149762012444627,7,62.159,8
0.0599310132545192,7,70.185,8
0.271880005399261,7,83.165,8
0.0599310132545192,8,12.98,8
-0.329774382237332,8,14.488,8
0,8,16.276,8
0.182237654323498,8,18.415,8
-0.300070745323687,8,21.006,8
0.0298718568660834,8,27.468,8
0.0300057619640795,8,30.764,8
0.059690485838479,8,34.691,8
0.15321843561158,8,39.421,8
-0.0301138994047848,8,43.744,8
0.274659707803491,8,49.179,8
-0.0597170997853229,8,55.697,8
-0.331597105184584,8,62.159,8
0.120295270007382,8,70.185,8
0.20947911222995,8,83.165,8
0.149359450861085,9,12.98,8
0.179284702151525,9,14.488,8
0.299660482832547,9,16.276,8
0,9,18.415,8
-0.119487593995002,9,21.006,8
0.451892375191966,9,27.468,8
-0.0895623427045624,9,30.764,8
0.210428394247925,9,34.691,8
-0.179284702151525,9,39.421,8
-0.149762012444627,9,43.744,8
0.059797108156523,9,49.179,8
0.059690485838479,9,55.697,8
0.209857612711945,9,62.159,8
0.0599310132545192,9,70.185,8
0.119648113039842,9,83.165,8
0.0784124127331122,1,12.98,9
-0.130657593109053,1,14.488,9
-0.0522451803759404,1,16.276,9
0.0522451803759404,1,18.415,9
0.130926648936668,1,21.006,9
0.20933906166978,1,27.468,9
0.130657593109053,1,30.764,9
0.0523882752381349,1,34.691,9
0.315061849862,1,39.421,9
-0.0791712472236629,1,43.744,9
0.0788982718770585,1,49.179,9
0.15769102402221,1,55.697,9
0.209555864986111,1,62.159,9
0.586054768159464,1,70.185,9
0.42085678849585,1,83.165,9
-0.0785197767985476,2,12.98,9
-0.104490360751881,2,14.488,9
-0.236542073063452,2,16.276,9
0.261853297873336,2,18.415,9
0.394512793938958,2,21.006,9
-0.10506550423423,2,27.468,9
0.236542073063452,2,30.764,9
-0.0261315015604127,2,34.691,9
0.611297519526511,2,39.421,9
-0.0788982718770585,2,43.744,9
-0.0522451803759404,2,49.179,9
0.530038966437621,2,55.697,9
0.210428394247925,2,62.159,9
0.864652252039136,2,70.185,9
0.816334271584344,2,83.165,9
-0.210428394247925,3,12.98,9
0.0263840356735029,3,14.488,9
-0.0522273576310555,3,16.276,9
0.368780432439999,3,18.415,9
0.263315788144315,3,21.006,9
-0.183424363425698,3,27.468,9
0.235560104550743,3,30.764,9
0,3,34.691,9
0.556662657847807,3,39.421,9
0.288237333546839,3,43.744,9
0.10452609154864,3,49.179,9
0.528293953651847,3,55.697,9
0.314731351774406,3,62.159,9
0.812669259524021,3,70.185,9
0.47716091253655,3,83.165,9
-0.0262931933225925,4,12.98,9
0.0783588591914681,4,14.488,9
0.183424363425698,4,16.276,9
0.288237333546839,4,18.415,9
0,4,21.006,9
-0.131197005794643,4,27.468,9
-0.0523882752381349,4,30.764,9
0,4,34.691,9
0.0528780539010704,4,39.421,9
0.0788982718770585,4,43.744,9
0.262673574623865,4,49.179,9
0.343530213379341,4,55.697,9
0.235560104550743,4,62.159,9
0.236049883213679,4,70.185,9
0.395918488617476,4,83.165,9
0.367609405675476,5,12.98,9
0.20933906166978,5,14.488,9
-0.261944140224246,5,16.276,9
0.183171829312608,5,18.415,9
0.236049883213679,5,21.006,9
-0.183045868347188,5,27.468,9
-0.314621369220341,5,30.764,9
0.209266911228151,5,34.691,9
0.288840806981037,5,39.421,9
0.288840806981037,5,43.744,9
0.130926648936668,5,49.179,9
0.47716091253655,5,55.697,9
0.501349086154711,5,62.159,9
0.447951679663662,5,70.185,9
1.00985946155101,5,83.165,9
0.0261136788155277,6,12.98,9
0.209555864986111,6,14.488,9
-0.450867719213958,6,16.276,9
-0.0784124127331122,6,18.415,9
0.264146976825924,6,21.006,9
0.344753042779903,6,27.468,9
-0.261944140224246,6,30.764,9
-0.0522987339175845,6,34.691,9
0.236049883213679,6,39.421,9
0.449566012901043,6,43.744,9
0.314621369220341,6,49.179,9
0.638242387023647,6,55.697,9
0.447951679663662,6,62.159,9
0.447951679663662,6,70.185,9
0.776345475519449,6,83.165,9
0.367739078858095,7,12.98,9
0.0261136788155277,7,14.488,9
0.130657593109053,7,16.276,9
0.10452609154864,7,18.415,9
0.131559522461798,7,21.006,9
0.209918381653266,7,27.468,9
0.20933906166978,7,30.764,9
0.10452609154864,7,34.691,9
0.209266911228151,7,39.421,9
-0.0261315015604127,7,43.744,9
0.236049883213679,7,49.179,9
0.5290677582123,7,55.697,9
0.556662657847807,7,62.159,9
0.948334659648552,7,70.185,9
1.03729869381277,7,83.165,9
0.0261672323571718,8,12.98,9
0.0785197767985476,8,14.488,9
0.288840806981037,8,16.276,9
-0.156878635990016,8,18.415,9
0.288840806981037,8,21.006,9
-0.209266911228151,8,27.468,9
0.0262210428809631,8,30.764,9
-0.315061849862,8,34.691,9
0.395073625762591,8,39.421,9
0.236542073063452,8,43.744,9
0.805792512133765,8,49.179,9
0.262673574623865,8,55.697,9
0.105392290104626,8,62.159,9
0.449566012901043,8,70.185,9
0.693535098325126,8,83.165,9
0.0785197767985476,9,12.98,9
-0.0522451803759404,9,14.488,9
0.130747134429603,9,16.276,9
0.130657593109053,9,18.415,9
0.346234263599882,9,21.006,9
-0.157310684610171,9,27.468,9
0,9,30.764,9
0,9,34.691,9
0.183424363425698,9,39.421,9
0.367609405675476,9,43.744,9
0.288237333546839,9,49.179,9
0.638242387023647,9,55.697,9
0.0261136788155277,9,62.159,9
0.316392157201864,9,70.185,9
0.609924396967776,9,83.165,9
